Name NStars Mean_size FWHM FOCUS Median_E STD_E Median_E1 Median_E2 Median_W STD_W "Model E1" "Model E2" "Model W"
ib6v24uqq_single_sci.fits 1000 2.6862 4.7496 3.8728 0.021341453640178407 0.011138079696321572 0.014273118816789653 -0.007231227543738654 2.908809798944648 0.0892743693856028 0.012593722113030587 -0.007330795428013865 2.900677629134318
ib6v24utq_single_sci.fits 1012 2.607 4.7479 3.0924 0.02359228881697737 0.011962161323928758 0.0137725332269177 -0.006939313126761569 2.85571641469663 0.10422452914028967 0.011747206287072022 -0.0073524517474117534 2.8452624595757716
ib6v24v0q_single_sci.fits 1036 2.6774 4.7481 4.4785 0.022142524167226667 0.01154210943754371 0.014598450955756317 -0.007983117404392146 2.905500855445517 0.09786500338096198 0.012143293737472204 -0.008620377806840964 2.89642176808491
ib6v24v3q_single_sci.fits 1063 2.6276 4.7358 3.4901 0.023460517719269415 0.011836466579215648 0.013525596096792972 -0.007262917267598301 2.8673792785066303 0.09723514079403998 0.01222577256580065 -0.007344398446976308 2.860469810099563
ib6v24v5q_single_sci.fits 1002 2.6584 4.7956 1.9257 0.022311187419972484 0.011201902269295894 0.014951455493351773 -0.005675702749124612 2.8918186190761097 0.09110530160902326 0.01335425715443496 -0.0064868550456943334 2.875342602712786
ib6v24v8q_single_sci.fits 1057 2.623 4.7852 1.2949 0.02234446141132786 0.011809621975940949 0.014643572895730098 -0.005208275440681781 2.8645882660365345 0.09519434538795876 0.012985383014603658 -0.005513067543577542 2.849641687541545
ib6v24vfq_single_sci.fits 989 2.6574 4.7535 2.1045 0.022337488725757835 0.011484700141116366 0.013878680960261855 -0.005849958311998197 2.8889650018110244 0.10136367784634134 0.013745585169558054 -0.006985674135754546 2.868470970933287
ib6v24viq_single_sci.fits 1072 2.6246 4.7235 1.1391 0.021564680726583706 0.011515413087742144 0.013333745579546682 -0.004443888555650675 2.867145618707228 0.10249463925408983 0.012908466682650652 -0.005077464872397597 2.8530797759920907
ib6v24vkq_single_sci.fits 1053 2.6682 4.7622 4.4436 0.0234312726794902 0.011705757794737271 0.014179295245815493 -0.008033232778075867 2.8954748284020626 0.09938647118676382 0.01321825848825782 -0.009030429807172977 2.8815555164531688
ib6v24vnq_single_sci.fits 1067 2.6277 4.7452 3.7006 0.022723722282589644 0.011706011910256563 0.013552808277822322 -0.006858124491311406 2.870738896409969 0.09663663692615128 0.01307351343205395 -0.00726432013364737 2.8626421105337583
ib6v25ccq_single_sci.fits 469 2.6821 4.7577 -1.6268 0.017949892677805782 0.010337172063197956 0.012239086573220448 -0.0020473127937845744 2.8726960639292813 0.06792914547433393 0.010870146569713383 -0.002467402337444183 2.8792169399092744
ib6v25cfq_single_sci.fits 469 2.661 4.7768 -2.2935 0.018460039393520502 0.010493939490386326 0.013437929794509295 -0.0014304363333255978 2.8699047163778726 0.06758898067405429 0.011476025472901217 -0.0012068492158127408 2.8735000068818977
ib6v25ckq_single_sci.fits 429 2.6779 4.8696 -1.9855 0.018835317443181367 0.01101522465625971 0.01339461453823969 -0.0011865635766500698 2.8762310990374687 0.07174169501412407 0.014385579463196936 -0.0011118445449485382 2.8739348130879216
ib6v25cnq_single_sci.fits 466 2.6655 4.8376 -1.3358 0.018070162943249965 0.011248538080194983 0.012125671074979413 -0.0013313285800513257 2.8678888302466676 0.068500069432664 0.010994332363206846 -0.0009163262136790268 2.867091216035634
ib6v25ctq_single_sci.fits 423 2.6915 4.7581 -1.657 0.01729172780737958 0.010666583174476456 0.012795414917752178 -0.0025813995892867035 2.877330212524736 0.06233319291478354 0.013398019980730506 -0.002473520497512698 2.8845132605416715
ib6v25cwq_single_sci.fits 501 2.6624 4.7386 -1.8008 0.017992699030900856 0.011452868870227376 0.011424051345776527 -0.0016234635103751117 2.863333628548016 0.07143186480630341 0.010845718473324533 -0.0017047642698080254 2.869043292667863
ib6v25cyq_single_sci.fits 424 2.6865 4.7414 -1.8088 0.01584502092333094 0.01071803136278095 0.01233736030890938 -0.0011401760124174847 2.870896590244291 0.06199302453852147 0.012622052933409327 -0.001325712573805741 2.87439857940839
ib6v25d1q_single_sci.fits 522 2.6674 4.7592 -1.1167 0.01833658148961046 0.010878789329498977 0.012580947222318633 -0.0009180968886176292 2.868769380680887 0.07159807885733525 0.011136010244193594 -0.0011433756340326847 2.8687459909139053
ibbw04d5q_single_sci.fits 1060 2.6297 4.8133 -0.5424 0.019595324824510995 0.011702257053914897 0.012109297321505494 -0.0026287200364304405 2.861532246028709 0.08497607916303909 0.009747365444473525 -0.002791099906686325 2.8540642007690127
ibbw04d6q_single_sci.fits 1024 2.6384 4.8049 -0.7255 0.018730640012570972 0.011313673743498598 0.012745249838968405 -0.0021830433348398104 2.866680126524307 0.09037028056130199 0.011520543097430445 -0.002665432735522625 2.8591666522395425
ibbw04d8q_single_sci.fits 999 2.6473 4.7728 -1.5206 0.01923433927073053 0.011446491257314676 0.01263524698034326 -0.00043101561028195646 2.8689055095035636 0.0859412428325296 0.010702191238644276 7.376172585626205e-05 2.868172066493397
ibbw04daq_single_sci.fits 1002 2.6359 4.8039 -1.6893 0.019224307407721703 0.011815363541565049 0.009798167635032485 0.00021119076567713448 2.8658053645223416 0.08183397237964128 0.00964854164337234 -0.0003483087773488336 2.863965489363605
ibbw04dcq_single_sci.fits 1051 2.6266 4.8102 -0.7988 0.020345767682556606 0.01188725347635151 0.012350600736069204 -0.002616340127173992 2.860286296288694 0.08769129074951953 0.01092079281413416 -0.0020852406403905777 2.8606566550869394
ibbw04ddq_single_sci.fits 1032 2.6312 4.7667 -0.6074 0.019334147599037135 0.011433037543539611 0.01154456888568263 -0.0022267401371489273 2.8643616638713834 0.08887235291336103 0.011355260479757222 -0.0020177704126686765 2.861568844090678
ibbw04dfq_single_sci.fits 985 2.6389 4.7791 -1.0919 0.018909294341327803 0.01165846772665148 0.012597797902405512 -0.0018109847757912542 2.8662208317242586 0.08457520761589402 0.010492411216426323 -0.0015594333205944703 2.8554934323093426
ibbw04dhq_single_sci.fits 1069 2.6227 4.7693 -1.2895 0.018828658659298593 0.011568084990089534 0.01075967717815288 -0.0012613973127978298 2.8558561396916455 0.08561475288591044 0.010457641699086997 -0.001664007074871952 2.860318374887104
ibbw04djq_single_sci.fits 1056 2.6371 4.8059 -1.4463 0.019511103196087357 0.0118121820984368 0.01184584208943201 0.00010496444893249424 2.8655581031905406 0.08742685385058849 0.009617566994120325 0.000373640071179207 2.8659574563396975
ibbw04dkq_single_sci.fits 1017 2.6502 4.802 -1.8727 0.018538004139174866 0.011421710436673272 0.013093123484114797 0.0015163489332431176 2.87445839008043 0.08555731410072291 0.011340942393192702 0.0018014809105425579 2.8573008069053283
ibbw04dmq_single_sci.fits 1000 2.636 4.7897 -0.7493 0.019332365458627414 0.011481240770065095 0.013321070257688663 -0.002429520177027419 2.8637894354942244 0.08786928309475207 0.012245354776888416 -0.0020791636221013875 2.8620529900672906
ibbw04doq_single_sci.fits 1099 2.6183 4.7939 -0.7493 0.020724614005968176 0.011496299401713634 0.011658493921033401 -0.002110039839333287 2.8581638532327998 0.09143347694638639 0.009387285337304225 -0.002085764823707659 2.8520691623897028
ibbw04dqq_single_sci.fits 1038 2.6241 4.8008 -1.4054 0.01972153782365612 0.012065297489767328 0.01071072877198604 -0.0011178130696351224 2.861390963916123 0.08445766683232593 0.010639571301513225 -0.001253808769119508 2.859866163079318
ibbw04drq_single_sci.fits 1031 2.6271 4.7612 -1.4054 0.01965550558517535 0.011665661567087714 0.011722662950498779 -0.0009218273554261443 2.8621495618513713 0.08626185804216475 0.011524845959746205 -0.0013716052844293294 2.85928052158101
ibbw04dtq_single_sci.fits 993 2.632 4.7839 -0.2549 0.019056319489630977 0.011537259669438771 0.012787199075614139 -0.002410140991250711 2.8620904831850447 0.08810248446309044 0.011720388560923663 -0.0026634714315927404 2.860321250330079
ibbw04dvq_single_sci.fits 1052 2.6248 4.7926 -0.2549 0.019957465095451737 0.011777488674577839 0.01173201489195304 -0.0023032594256708946 2.854044343681199 0.08638325006862388 0.00979128276809614 -0.0013793320543736744 2.848237384715368
ibbw08mtq_single_sci.fits 1006 2.6212 4.7764 0.9133 0.020552861091903026 0.011685339991398359 0.009681378436668477 -0.0035049533791065048 2.8529267044914004 0.08973809696852825 0.008420106785705959 -0.001966761886746816 2.8501422630537654
ibbw08muq_single_sci.fits 1021 2.6305 4.7558 0.1037 0.01881688838255968 0.011532927843649924 0.01171251021768333 -0.00252593043015725 2.8615264425189095 0.08282586943841548 0.011544866224782327 -0.0019432164028124724 2.8616178675154167
ibbw08mwq_single_sci.fits 945 2.6357 4.7516 -0.4987 0.01859143109855464 0.01155507356898749 0.011916367808040014 -0.0020334574947344806 2.8638312851606154 0.07955111924003838 0.010198642987769338 -0.00233468489266112 2.8468546429555683
ibbw08myq_single_sci.fits 1035 2.6259 4.7966 -0.9276 0.019840147202990276 0.011632510112753165 0.0111073853997973 -0.0017791186267945769 2.8615573390457696 0.08147568496456813 0.008916508779370638 -0.002054935776331905 2.850005895440622
ibbw08n0q_single_sci.fits 1041 2.6338 4.8173 -1.826 0.020653471962853852 0.011784844058089864 0.010278411157517386 -0.000998690337972817 2.86435679029116 0.08319562326440999 0.008987458975317685 -0.0012246183378429288 2.8635734686510994
ibbw08n1q_single_sci.fits 985 2.641 4.7617 -2.1204 0.017554083945254942 0.011475119903846271 0.010931869259667088 -0.0011505380100832936 2.8684046152990854 0.08003332917838593 0.010129389986238324 -0.001355765268431084 2.8586789630877076
ibbw08n3q_single_sci.fits 979 2.6365 4.7541 -0.9687 0.018180398389095426 0.011549880848338159 0.010838648961923054 -0.0012638576096476151 2.8666247502520203 0.08045754183914906 0.008943877718104605 -0.0012083869117013202 2.848425992826956
ibbw08n5q_single_sci.fits 1021 2.6193 4.7526 -0.9687 0.019435200981900942 0.011594310908901994 0.010750156734060783 -0.0012712027749831978 2.8582884749658137 0.09012579847587454 0.008591288400638244 -0.0008402195456698605 2.852883929698029
ibbw08n7q_single_sci.fits 959 2.6664 4.767 3.8007 0.022668071992751206 0.011140737992507472 0.012962174803757675 -0.007717397793651717 2.8870143811365576 0.08172184219469988 0.011534241234486165 -0.0067020045121573 2.8857968135814858
ibbw08n8q_single_sci.fits 923 2.6668 4.733 2.4295 0.020984067411594275 0.010979295665558664 0.013306021465454416 -0.008337948159498208 2.8847625939851396 0.08207606204994197 0.012580864853421393 -0.008916375345282722 2.879774904173904
ibbw08naq_single_sci.fits 950 2.6511 4.7611 1.3163 0.021336619322108452 0.010924525534949653 0.014642075959560599 -0.007171342525236458 2.872520992602883 0.08055659681407071 0.011498502484027782 -0.007599790800336518 2.8617055028818257
ibbw08ncq_single_sci.fits 966 2.6384 4.7946 0.5824 0.021348597009704064 0.01151880483115098 0.013205687367864236 -0.005591191960682665 2.8649701439416884 0.08319743902964581 0.012122471556187397 -0.007192487046193316 2.8648913811360064
ibbw08neq_single_sci.fits 1068 2.6307 4.7964 -0.4659 0.020073356224921887 0.011429887828767919 0.011080118700776824 -0.003705091639307781 2.8655974656794423 0.08078488799483967 0.009213053929043353 -0.002923629756413971 2.853700956625147
ibbw08nfq_single_sci.fits 1000 2.6335 4.7549 -0.9716 0.019147297678278725 0.011319141601288432 0.012316815079152416 -0.003372338570007581 2.8655518577736006 0.0794869130828485 0.01033108505368941 -0.003147067065917503 2.8486970445694384
ibbw08nhq_single_sci.fits 973 2.6352 4.7513 -1.4586 0.01862593955142301 0.01118402185111299 0.011510801740859422 -0.002892848695302203 2.8628130477753237 0.08191706968008065 0.009950627218256493 -0.002913343904976392 2.850399075665891
ibbw08njq_single_sci.fits 1022 2.6128 4.7449 -1.0388 0.019842639961232415 0.01151306863094956 0.011053691376808485 -0.0022493513522536296 2.8489123307540636 0.08871409932764297 0.010336942620715616 -0.002210364939044756 2.858760565584988
ibbw09msq_single_sci.fits 1022 2.6407 4.7683 -1.4337 0.020225106033028448 0.011557518986703085 0.010628711213647283 0.0006560073256396284 2.869783259729359 0.0944758932462588 0.008536509777843685 -0.0004864459649518083 2.8670760695983715
ibbw09mtq_single_sci.fits 974 2.649 4.7692 -1.8265 0.018301458910101837 0.011388942192204134 0.010938441869052119 0.0009678964300017241 2.8728507007771555 0.08359831346986539 0.008175922827499786 0.00048552426231921776 2.8563660041439203
ibbw09mvq_single_sci.fits 964 2.6523 4.7697 -1.5839 0.01903103554071074 0.01119121147267132 0.010984679098415053 0.0013166187569353355 2.875906356742445 0.08134481605324083 0.009500946436434473 0.0013576270037133397 2.8683962149946547
ibbw09mxq_single_sci.fits 1024 2.6369 4.7803 -2.234 0.019606886281618996 0.011783495158212972 0.010590449473874313 0.0013351468979787636 2.8678279034528757 0.08489408584346665 0.009149919268581583 0.0013227947386900453 2.8605839057540603
ibbw09mzq_single_sci.fits 1055 2.6448 4.8511 -1.1397 0.020495096039304238 0.011347170054433756 0.010421809670558797 -0.0018535891539105535 2.872060580244802 0.08724822750047481 0.009318006891034696 -0.000953261329881386 2.875318377680905
ibbw09n0q_single_sci.fits 1010 2.6473 4.7983 -0.9217 0.01909726921634132 0.011514922274112214 0.011343082181118716 -0.0020045878221398084 2.871764788163155 0.08968340970989101 0.01032893075654329 -0.002696362114120534 2.8637934877851836
ibbw09n2q_single_sci.fits 982 2.6399 4.7992 -0.6466 0.019899890429648195 0.012076294285887964 0.013097929026047835 -0.002259080848883711 2.8672224599249816 0.09462698759650663 0.011158464939327168 -0.002622687757755103 2.8635241659215076
ibbw09n4q_single_sci.fits 1017 2.6228 4.8139 -0.824 0.02059381936954869 0.011729591366163772 0.013517438263664463 -0.0021385430944004776 2.8610624899713595 0.08882183575424582 0.01125947191669676 -0.0007757637028411828 2.8553188979106676
ibbw09n6q_single_sci.fits 975 2.6205 4.7648 -0.6735 0.0203413907428016 0.011445400244105033 0.011662220723965958 -0.0023237459263941752 2.857473937494282 0.08373138322673693 0.00883591771659143 -0.001780620817041879 2.854304493459921
ibbw09n7q_single_sci.fits 976 2.6399 4.7845 -0.6735 0.018668161491166173 0.011506601377868698 0.01238532847289862 -0.002180111746127103 2.867464134233905 0.08170095900532173 0.010153500938343454 -0.0017601609035726455 2.8578105379514054
ibbw09n9q_single_sci.fits 973 2.6491 4.7992 -1.1157 0.01815283634567385 0.01145608197538426 0.01187322231636217 -0.0010819713883183954 2.8750125407483185 0.08380515691092887 0.010839199613303672 -0.0010818977031245955 2.8721826214710044
ibbw09nbq_single_sci.fits 1008 2.643 4.8225 -1.4928 0.01949102032152624 0.011640197931748001 0.011272721185427374 -0.0009988794381307674 2.870924922658628 0.08373844768183679 0.009946193954215393 -6.097396643898533e-05 2.863645935601235
ibbw09ndq_single_sci.fits 1035 2.64 4.8366 -1.774 0.01957073554227227 0.011990245889907051 0.009054879602765664 -0.0007141493852602117 2.868819321949067 0.08378101074584265 0.008982226274914922 0.0001707521086306395 2.8696289628101446
ibbw09neq_single_sci.fits 985 2.6596 4.846 -2.0088 0.01847959068476304 0.011365941722705056 0.011356937135888702 -0.0008978112989580718 2.8770684837356457 0.08428444953008013 0.009626996299352092 -0.0006436621383688209 2.8707292020889192
ibbw09ngq_single_sci.fits 983 2.6462 4.8402 -0.8405 0.019772065333581373 0.011156242793039384 0.013795568325974615 -0.0024813992797813947 2.868089945030432 0.08429591015783842 0.011436761433412988 -0.002195614407273358 2.864195006740526
ibbw09niq_single_sci.fits 1011 2.6247 4.8027 -0.5817 0.02049252679355188 0.01149098321049494 0.012313381627943626 -0.0026630180935642736 2.859170030435977 0.08780780592749422 0.010517046443748634 -0.002577720618837721 2.853599847402489
ibcf02fmq_single_sci.fits 957 2.6359 4.7246 -1.281 0.019739647388618477 0.011726306242930657 0.011418272549917629 -0.0024080665401667884 2.867857210778634 0.0976801194656993 0.008826280177981004 -0.0018662571092269236 2.853450407827453
ibmg20k6q_single_sci.fits 1002 2.6251 4.7538 -3.4502 0.01957219424483815 0.011967213457852175 0.010245759737016882 -0.0009395020596438969 2.861925722377636 0.08699482254835343 0.009397616637205255 -0.0007820387575961495 2.853566953219504
ibmg20k9q_single_sci.fits 982 2.6356 4.7244 -3.0983 0.018346188607230356 0.0118284012652731 0.010668908285836026 -0.0009839653398842642 2.866671120703903 0.09044114899283828 0.009882190209666877 -0.0013077316601839701 2.8561846415386336
ibmg20kdq_single_sci.fits 999 2.6255 4.7489 -2.5978 0.019458949918430286 0.011483384821833023 0.01051861375179078 -0.0013759707861074832 2.859386131837175 0.08408236137783097 0.010743724621596906 -0.0010420261613974184 2.8633319977676526
ibmg21gcq_single_sci.fits 1028 2.6452 4.8057 -3.2347 0.019343548434728436 0.011564451771636626 0.010084596899889305 0.0007796630094111224 2.874855436925343 0.08595780006785643 0.00960746746369189 -0.0005035611656171888 2.8673008395569095
ibmg21gfq_single_sci.fits 971 2.6671 4.827 -3.0835 0.01890598906010908 0.011518968308947403 0.01204047017307468 0.00010155819675992673 2.8857019367175627 0.08150954523015898 0.010374261580703512 0.0004098826980573141 2.8803119616521373
ibmg21glq_single_sci.fits 1033 2.634 4.822 -2.0793 0.019142261634615205 0.011578427590579806 0.008706803204425432 -0.0007470622130896016 2.865146305288821 0.08622356460021653 0.00966524126963686 0.0001711115847841961 2.865582547492913
ibmg22pzq_single_sci.fits 1013 2.6325 4.7906 -2.7715 0.020593052630742917 0.012038165926351707 0.011753510857439102 -0.0016900904849822052 2.86472839504482 0.09541995961578022 0.009522434140657014 -0.001836137041668094 2.8597322268338456
ibmg22q2q_single_sci.fits 1005 2.6487 4.8 -3.265 0.019526673401779975 0.011766864910004296 0.013240910271242037 -0.0015297741733174383 2.8746462456952777 0.08794873631702019 0.010510274413376023 -0.0008718342696773801 2.8655626313625184
ibmg22q6q_single_sci.fits 1029 2.6383 4.8009 -2.4157 0.020036175859261002 0.011723009527635863 0.011957411675899858 -0.0015027745440173294 2.869671447977043 0.08750666792760223 0.009609805486395541 -0.002036908775114159 2.8619417684033555
ibmg22q7q_single_sci.fits 1033 2.6448 4.8421 -2.4157 0.019490859518138535 0.011856275486894255 0.011978615248797115 -0.0008988543588188808 2.8696349741037395 0.08688611801372112 0.009984511087464204 -0.0011027453574454296 2.865094303244062
ibmg23c4q_single_sci.fits 1039 2.6351 4.8335 -2.8325 0.020382534120101912 0.0118590363059036 0.011822715990461696 -0.0011809928790838626 2.8634789762920074 0.08441247843902526 0.009649621278308708 4.731070041955077e-05 2.8593289936354425
ibmg23caq_single_sci.fits 1010 2.6432 4.7891 -4.1232 0.019180359249773175 0.01122088846855858 0.011890241283673452 2.567053821744766e-05 2.8706358967495325 0.0825861765735439 0.010790453549504572 4.6232696097614934e-05 2.860008740927311
ibmg23crq_single_sci.fits 1003 2.6437 4.834 0.7453 0.021635150411278586 0.011570033001814636 0.013232973565465989 -0.005724923683381197 2.8755728893440207 0.08380667303467589 0.011972337133975034 -0.005301386514105896 2.870444070554762
ibmg24wbq_single_sci.fits 990 2.6397 4.8014 0.1019 0.02146665881108567 0.011699229667375691 0.010742797097256455 -0.005327120106913098 2.8671698372837255 0.08139372856150126 0.010093626947613527 -0.005943883329993458 2.8564383369426993
ibmg24weq_single_sci.fits 972 2.6445 4.8025 -2.3833 0.018506612544231152 0.01184589870656333 0.011378602601839804 -0.0020142016349965902 2.869762299172952 0.08556016828414163 0.010496336606962146 -0.0023922232967110236 2.8605455275457774
ibmg24wiq_single_sci.fits 1023 2.6298 4.7839 -3.7965 0.019402894185348813 0.011697237532488624 0.010728197301164168 3.129117439470262e-05 2.8652797833633934 0.08772384101922658 0.010319842307339042 0.0002887280391445054 2.857743764731655
ibmg25kuq_single_sci.fits 1072 2.6485 4.7665 -2.5793 0.019886500015289986 0.011271688316141818 0.010132011676243627 -0.00028075308194732036 2.874665621261793 0.08304343938293877 0.006908156445904862 0.00022833036544697027 2.8687266940340974
ibmg25kxq_single_sci.fits 1000 2.6526 4.7721 0.4992 0.020465316534933727 0.011011242730925429 0.014285889359430343 -0.005438095718925725 2.873142427011336 0.08080572795320531 0.013249842430865636 -0.004951235932262956 2.8713548229276173
ibmg25l1q_single_sci.fits 1044 2.6418 4.754 0.9597 0.020881527065266477 0.011503782649259268 0.012459294349847584 -0.005022008959544409 2.867107666853217 0.08704376030238607 0.011318854015317993 -0.004682257786250862 2.865843515799069
ibmg25l2q_single_sci.fits 1033 2.6283 4.7833 0.9597 0.021419191188757347 0.011179595931109574 0.012914118500440443 -0.005042154688082555 2.8605742501432547 0.09398498933482806 0.01082342025384831 -0.004221253327068629 2.857854320756922
ibvl10h0q_single_sci.fits 1037 2.6835 4.9871 -2.1258 0.020166150282633175 0.011933023376705253 0.010567587731395213 -0.0009792109173025732 2.8863407406455392 0.087767988288934 0.00998284306524451 -0.0011233082464881475 2.8856077384571237
ibvl10hnq_single_sci.fits 1081 2.647 4.798 2.6661 0.020877828642754455 0.011702694199024961 0.012868059063799439 -0.0027256928374996187 2.872234986258023 0.0850693094929631 0.013103062589484106 -0.0024568163417191305 2.8650486253915766
ibvl10hrq_single_sci.fits 1048 2.6352 4.8058 0.6601 0.020664691006630244 0.012030223749625568 0.011997547156260911 -0.0023784326611216533 2.8650587606989775 0.09683038588237039 0.010101563584425231 -0.003193687817939317 2.8534944212410376
ibvl11f7q_single_sci.fits 1026 2.6218 4.7443 -4.228 0.020342013411617444 0.011780336273000054 0.012218671375756215 -0.0012489972457639408 2.8576908181750023 0.0869447504185591 0.009954708635498043 -0.0009326480639300193 2.8553253606789113
ibvl11fuq_single_sci.fits 999 2.6419 4.758 0.8319 0.02112687780465266 0.011419131619444255 0.013990918977793027 -0.005224659156020888 2.8687603095931284 0.08403827650907186 0.01204440380895886 -0.0059060039805733005 2.858493444629666
ibvl11fyq_single_sci.fits 1019 2.6243 4.7571 -0.9789 0.02046243925395093 0.011595197809292856 0.01274134825421715 -0.004902701917358568 2.8590208281904483 0.08374764668484298 0.011422121827442818 -0.0052218764186741425 2.85538554946682
ibvl12kdq_single_sci.fits 1056 2.6337 4.7627 -2.3335 0.019799083180009995 0.011731575142886119 0.011207894661808507 -0.0007464143964546213 2.866285921308624 0.09143515972551612 0.010021530231366309 -0.0007913907855083792 2.85783445206593
ibvl12kgq_single_sci.fits 1000 2.6334 4.7376 -0.7876 0.019467223429356337 0.011447929014518533 0.0129509424143689 -0.003640290040476531 2.863677153280239 0.07978632166758126 0.011898883445675777 -0.003634698800169954 2.8513248280294072
ibvl12kkq_single_sci.fits 1068 2.6217 4.7599 -0.9707 0.02080050286032256 0.011550155953816619 0.01232399960128579 -0.0029976439301630346 2.859882791130265 0.08673374806015963 0.010684853861034755 -0.002697080643260282 2.84770908407922
ibvl12klq_single_sci.fits 1020 2.6232 4.7805 -0.7149 0.020448175009482532 0.011580412409027824 0.012223431130848818 -0.0026975189674575423 2.8617143100551172 0.08534783220823233 0.011273885677269415 -0.0021692335744571333 2.853518210780202
ibvl22lbq_single_sci.fits 1035 2.6238 4.7685 -0.9918 0.02043952086383868 0.011591706203735532 0.010237503269168077 -0.003153151043375422 2.8610276059222874 0.08985988270350323 0.00952450887279128 -0.004104662274342331 2.856020745701249
ibvl22leq_single_sci.fits 954 2.6469 4.7705 -4.4853 0.01819625884964058 0.011475436588717969 0.010815576375367949 0.00018847373763419774 2.8716620867744567 0.08874090057730079 0.009048283945812426 0.001070869411398631 2.868644513923657
ibvl22liq_single_sci.fits 1002 2.6437 4.8061 -5.2482 0.018983454138013167 0.011305345220861046 0.010759324259019959 -0.0009026823598621852 2.8715731026304905 0.08107627845603536 0.007428618714587658 -0.0007687217548969106 2.869345961325217
ibvl23p0q_single_sci.fits 1062 2.6358 4.8027 -2.9011 0.020034438284921376 0.011737512075564177 0.010370418687753525 0.0005841183406120707 2.8619605040496277 0.09189292390592382 0.008489772007176828 0.0008585749707936399 2.860185903689979
ibvl23p3q_single_sci.fits 982 2.6733 4.7948 -5.6007 0.0182288468220278 0.011337993329424617 0.010805678623615823 0.003103596697453103 2.887348993985833 0.08072869164657781 0.008990936000331805 0.0032778192307240505 2.8770878820119754
ibvl23p7q_single_sci.fits 1072 2.6741 4.7749 -6.4267 0.01944127913156321 0.011585072540336375 0.009722084427444419 0.0033989482530278723 2.8916008955737715 0.08492665046869646 0.0083631471875849 0.004210609828548005 2.891381188363794
ibvl24xvq_single_sci.fits 976 2.6269 4.7594 -0.6798 0.021186903215105808 0.011726102906514766 0.01253524104532076 -0.004678408457334509 2.861835721258725 0.08942624751989263 0.010159760355464911 -0.004787576676044795 2.8560875453866155
ibvl24y2q_single_sci.fits 953 2.635 4.7305 -4.4618 0.017177354698095643 0.011548453910238472 0.010734297119618316 -0.0012481007796621576 2.86193690253615 0.08276388432365199 0.008646447977531444 -0.000809621989434149 2.86715357327657
ibvl24yaq_single_sci.fits 1015 2.6252 4.7383 -5.163 0.018928300726933495 0.011837179212399226 0.009144227343212886 0.00018862503634120198 2.859938592953983 0.08676092707128927 0.00644147541204955 -0.0003406918296255257 2.862314820725035
ibvl24ybq_single_sci.fits 1035 2.6264 4.74 -4.8889 0.019243575182657773 0.011362720655910551 0.009247960504230315 0.00022061502557966855 2.8655747294224247 0.0868865340585141 0.007846003694181682 0.000725784390220036 2.8637970726263267
ic5n1es1q_single_sci.fits 1013 2.6332 4.7889 -1.4146 0.01973669326868154 0.011368940885852774 0.01026465344641062 -0.003503442805029962 2.860119024513975 0.08222498928433628 0.009522118708454623 -0.002345135777572978 2.8664685899104616
ic5n1es4q_single_sci.fits 1007 2.642 4.7695 1.6401 0.020946990576188398 0.011319502659986325 0.0133885028892943 -0.005568071905093575 2.866360713400761 0.08458855741785302 0.010772371284267118 -0.004480805647080477 2.8615312729765474
ic5n1es8q_single_sci.fits 1014 2.6307 4.7721 -0.7645 0.020043451641676636 0.011977412947989265 0.010645518752867796 -0.002896338516993482 2.858767553110911 0.08881282711325565 0.008699055173573944 -0.00270703425281583 2.8508050768075215
ic5n2em9q_single_sci.fits 1059 2.6515 4.8595 -1.98 0.02002584668588977 0.011819462438598324 0.011552482278182032 -0.0022899424979096004 2.872418196976342 0.09084735622695128 0.0107275517116324 -0.0022423368859394843 2.866441984153375
ic5n2emcq_single_sci.fits 1006 2.6419 4.7819 -1.9866 0.019246427945560567 0.01119374436466086 0.012252252963713397 -0.002869895207069818 2.8719977923857307 0.08302431326391875 0.010717363597361657 -0.003488443589435525 2.8633133265035258
ic5n2en2q_single_sci.fits 997 2.6372 4.8081 1.643 0.02219515682942313 0.011480469248636192 0.013633531749079815 -0.0064108034706519545 2.87078737426038 0.09367779763957264 0.011621750376193483 -0.006604065618675492 2.8651061511106657
icfh01nwq_single_sci.fits 960 2.6867 4.7332 6.279 0.02176401573669423 0.011018217797557387 0.011850441360784756 -0.007099517948674201 2.9024840741973295 0.08611346939237165 0.010203548253679822 -0.005741412615984836 2.9023327980924165
icfh01nzq_single_sci.fits 949 2.6605 4.7479 3.4774 0.021615155278146257 0.011598255115916173 0.01390480605781302 -0.006685121668997823 2.878877417584062 0.08411857722387867 0.012510973025070277 -0.006877262532380792 2.8813956538139593
icfh01o3q_single_sci.fits 960 2.6368 4.7856 1.2851 0.02103044811391213 0.011740670282124012 0.011937293460821863 -0.005838061899905924 2.8598090953550166 0.08202062644053186 0.011721061002794297 -0.0053601296619996165 2.8581051274356835
icfh02a3q_single_sci.fits 943 2.6483 4.8147 1.3057 0.021841198776886193 0.011212385678642559 0.013237940916762742 -0.006026094506131778 2.877786246604683 0.09007491434236481 0.01209771278005367 -0.006545409256706246 2.8762895509421065
icfh02a6q_single_sci.fits 892 2.7298 4.8068 5.9896 0.020873821449050926 0.01154781243432939 0.011780881911650515 -0.008064685126870558 2.926691477595659 0.0816149462022352 0.011310148643783689 -0.008686281649286214 2.9246744156344335
